epoch,name,cpu_percent
1785934323,loadtest-sim-k6-run-912e75ceab97,12.85
1785934323,lts-app,25.14
1785934323,lts-prometheus,3.40
1785934323,lts-nginx,0.00
1785934323,lts-cadvisor,2.50
1785934323,lts-pg-exporter,0.00
1785934323,lts-grafana,0.71
1785934323,lts-postgres,15.68
1785934328,loadtest-sim-k6-run-912e75ceab97,19.37
1785934328,lts-app,24.68
1785934328,lts-prometheus,3.18
1785934328,lts-nginx,0.00
1785934328,lts-cadvisor,1.24
1785934328,lts-pg-exporter,0.00
1785934328,lts-grafana,0.68
1785934328,lts-postgres,17.62
1785934332,loadtest-sim-k6-run-912e75ceab97,21.38
1785934332,lts-app,26.18
1785934332,lts-prometheus,29.30
1785934332,lts-nginx,0.00
1785934332,lts-cadvisor,2.07
1785934332,lts-pg-exporter,0.00
1785934332,lts-grafana,0.85
1785934332,lts-postgres,16.70
1785934336,loadtest-sim-k6-run-912e75ceab97,12.56
1785934336,lts-app,24.74
1785934336,lts-prometheus,2.59
1785934336,lts-nginx,0.00
1785934336,lts-cadvisor,0.92
1785934336,lts-pg-exporter,0.00
1785934336,lts-grafana,0.74
1785934336,lts-postgres,15.55
1785934340,loadtest-sim-k6-run-912e75ceab97,18.90
1785934340,lts-app,21.81
1785934340,lts-prometheus,2.85
1785934340,lts-nginx,0.00
1785934340,lts-cadvisor,1.15
1785934340,lts-pg-exporter,0.00
1785934340,lts-grafana,0.71
1785934340,lts-postgres,17.47
1785934344,loadtest-sim-k6-run-912e75ceab97,19.69
1785934344,lts-app,22.67
1785934344,lts-prometheus,41.50
1785934344,lts-nginx,0.00
1785934344,lts-cadvisor,0.37
1785934344,lts-pg-exporter,0.00
1785934344,lts-grafana,0.69
1785934344,lts-postgres,15.18
1785934348,loadtest-sim-k6-run-912e75ceab97,12.78
1785934348,lts-app,21.89
1785934348,lts-prometheus,2.71
1785934348,lts-nginx,0.00
1785934348,lts-cadvisor,0.29
1785934348,lts-pg-exporter,0.00
1785934348,lts-grafana,0.68
