epoch,name,cpu_percent
1785934595,lts-grafana,0.89
1785934595,lts-postgres,18.32
1785934599,loadtest-sim-k6-run-9ca28b6f0136,47.53
1785934599,lts-app,47.59
1785934599,lts-prometheus,43.23
1785934599,lts-nginx,0.00
1785934599,lts-cadvisor,0.32
1785934599,lts-pg-exporter,1.30
1785934599,lts-grafana,0.77
1785934599,lts-postgres,18.97
1785934603,loadtest-sim-k6-run-9ca28b6f0136,33.12
1785934603,lts-app,49.43
1785934603,lts-prometheus,35.78
1785934603,lts-nginx,0.00
1785934603,lts-cadvisor,1.87
1785934603,lts-pg-exporter,1.06
1785934603,lts-grafana,0.73
1785934603,lts-postgres,19.19
1785934607,loadtest-sim-k6-run-9ca28b6f0136,38.77
1785934607,lts-app,46.92
1785934607,lts-prometheus,3.02
1785934607,lts-nginx,0.00
1785934607,lts-cadvisor,1.58
1785934607,lts-pg-exporter,0.97
1785934607,lts-grafana,0.76
1785934607,lts-postgres,17.12
1785934611,loadtest-sim-k6-run-9ca28b6f0136,42.14
1785934611,lts-app,44.74
1785934611,lts-prometheus,3.20
1785934611,lts-nginx,0.00
1785934611,lts-cadvisor,1.72
1785934611,lts-pg-exporter,0.03
1785934611,lts-grafana,0.73
1785934611,lts-postgres,17.88
1785934615,loadtest-sim-k6-run-9ca28b6f0136,34.47
1785934615,lts-app,45.95
1785934615,lts-prometheus,3.18
1785934615,lts-nginx,0.00
1785934615,lts-cadvisor,2.71
1785934615,lts-pg-exporter,0.00
1785934615,lts-grafana,0.78
1785934615,lts-postgres,19.99
1785934619,loadtest-sim-k6-run-9ca28b6f0136,47.27
1785934619,lts-app,45.81
1785934619,lts-prometheus,23.68
1785934619,lts-nginx,0.00
1785934619,lts-cadvisor,1.84
1785934619,lts-pg-exporter,0.00
1785934619,lts-grafana,0.79
1785934619,lts-postgres,21.19
1785934624,loadtest-sim-k6-run-9ca28b6f0136,43.80
1785934624,lts-app,51.26
1785934624,lts-prometheus,51.87
1785934624,lts-nginx,0.00
1785934624,lts-cadvisor,0.52
1785934624,lts-pg-exporter,0.00
1785934624,lts-grafana,0.77
1785934624,lts-postgres,19.14
1785934628,loadtest-sim-k6-run-9ca28b6f0136,36.76
1785934628,lts-app,45.38
1785934628,lts-prometheus,20.52
1785934628,lts-nginx,0.00
1785934628,lts-cadvisor,0.32
1785934628,lts-pg-exporter,0.00
1785934628,lts-grafana,0.77
1785934628,lts-postgres,23.28
1785934632,loadtest-sim-k6-run-9ca28b6f0136,41.49
1785934632,lts-app,46.89
1785934632,lts-prometheus,3.42
1785934632,lts-nginx,0.00
1785934632,lts-cadvisor,0.85
1785934632,lts-pg-exporter,0.00
1785934632,lts-grafana,0.80
1785934632,lts-postgres,18.36
1785934636,loadtest-sim-k6-run-9ca28b6f0136,50.11
1785934636,lts-app,49.91
1785934636,lts-prometheus,5.93
1785934636,lts-nginx,0.00
1785934636,lts-cadvisor,0.61
1785934636,lts-pg-exporter,0.00
