epoch,name,cpu_percent
1785934458,lts-postgres,18.90
1785934462,loadtest-sim-k6-run-636abec8fa7f,14.30
1785934462,lts-app,24.12
1785934462,lts-prometheus,19.07
1785934462,lts-nginx,0.00
1785934462,lts-cadvisor,0.46
1785934462,lts-pg-exporter,0.00
1785934462,lts-grafana,0.73
1785934462,lts-postgres,17.63
1785934466,loadtest-sim-k6-run-636abec8fa7f,22.33
1785934466,lts-app,25.22
1785934466,lts-prometheus,2.99
1785934466,lts-nginx,0.00
1785934466,lts-cadvisor,0.39
1785934466,lts-pg-exporter,0.00
1785934466,lts-grafana,0.89
1785934466,lts-postgres,18.35
1785934470,loadtest-sim-k6-run-636abec8fa7f,20.95
1785934470,lts-app,21.73
1785934470,lts-prometheus,3.06
1785934470,lts-nginx,0.00
1785934470,lts-cadvisor,0.27
1785934470,lts-pg-exporter,1.16
1785934470,lts-grafana,0.80
1785934470,lts-postgres,19.74
1785934474,loadtest-sim-k6-run-636abec8fa7f,20.77
1785934474,lts-app,22.92
1785934474,lts-prometheus,36.72
1785934474,lts-nginx,0.00
1785934474,lts-cadvisor,0.29
1785934474,lts-pg-exporter,1.11
1785934474,lts-grafana,0.91
1785934474,lts-postgres,16.47
1785934478,loadtest-sim-k6-run-636abec8fa7f,21.05
1785934478,lts-app,23.20
1785934478,lts-prometheus,39.12
1785934478,lts-nginx,0.00
1785934478,lts-cadvisor,0.32
1785934478,lts-pg-exporter,1.10
1785934478,lts-grafana,0.71
1785934478,lts-postgres,14.97
1785934483,loadtest-sim-k6-run-636abec8fa7f,20.49
1785934483,lts-app,21.11
1785934483,lts-prometheus,3.13
1785934483,lts-nginx,0.00
1785934483,lts-cadvisor,1.20
1785934483,lts-pg-exporter,1.07
1785934483,lts-grafana,0.69
1785934483,lts-postgres,15.50
1785934487,loadtest-sim-k6-run-636abec8fa7f,23.23
1785934487,lts-app,26.50
1785934487,lts-prometheus,6.35
1785934487,lts-nginx,0.00
1785934487,lts-cadvisor,1.73
1785934487,lts-pg-exporter,1.25
1785934487,lts-grafana,0.78
1785934487,lts-postgres,20.67
1785934491,loadtest-sim-k6-run-636abec8fa7f,20.83
1785934491,lts-app,20.50
1785934491,lts-prometheus,3.41
1785934491,lts-nginx,0.00
1785934491,lts-cadvisor,1.68
1785934491,lts-pg-exporter,0.87
1785934491,lts-grafana,0.73
1785934491,lts-postgres,15.43
1785934495,loadtest-sim-k6-run-636abec8fa7f,13.96
1785934495,lts-app,23.07
1785934495,lts-prometheus,15.51
1785934495,lts-nginx,0.00
1785934495,lts-cadvisor,2.12
1785934495,lts-pg-exporter,0.98
1785934495,lts-grafana,0.84
1785934495,lts-postgres,15.90
1785934499,loadtest-sim-k6-run-636abec8fa7f,14.16
1785934499,lts-app,23.72
1785934499,lts-prometheus,50.12
1785934499,lts-nginx,0.00
1785934499,lts-cadvisor,0.40
1785934499,lts-pg-exporter,0.96
1785934499,lts-grafana,1.21
1785934499,lts-postgres,16.83
1785934503,loadtest-sim-k6-run-636abec8fa7f,13.98
1785934503,lts-app,25.94
1785934503,lts-prometheus,14.52
1785934503,lts-nginx,0.00
1785934503,lts-cadvisor,1.71
1785934503,lts-pg-exporter,0.98
1785934503,lts-grafana,0.73
1785934503,lts-postgres,16.83
1785934507,loadtest-sim-k6-run-636abec8fa7f,14.34
1785934507,lts-app,25.46
1785934507,lts-prometheus,3.28
1785934507,lts-nginx,0.00
1785934507,lts-cadvisor,1.77
1785934507,lts-pg-exporter,1.05
1785934507,lts-grafana,0.71
1785934507,lts-postgres,16.32
1785934511,loadtest-sim-k6-run-636abec8fa7f,23.38
1785934511,lts-app,26.19
1785934511,lts-prometheus,3.21
1785934511,lts-nginx,0.00
1785934511,lts-cadvisor,1.70
1785934511,lts-pg-exporter,1.04
1785934511,lts-grafana,1.24
1785934511,lts-postgres,19.33
